"root_label","root_path","full_path","relative_path","file_name","extension","size_bytes","size_mb","created_at","modified_at","category"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\ml_product_ocr_bias_phase4c1_20260728_161110\pip_freeze_before.txt","_patch_backups\ml_product_ocr_bias_phase4c1_20260728_161110\pip_freeze_before.txt","pip_freeze_before.txt",".txt","1227","0.0012","2026-07-28T16:11:11","2026-07-28T16:11:11","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\ocr_rule_v2_20260629_141556\certificate_rule_service.py","_patch_backups\ocr_rule_v2_20260629_141556\certificate_rule_service.py","certificate_rule_service.py",".py","91067","0.0868","2026-06-29T14:15:56","2026-06-29T11:37:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\ocr_rule_v2_20260629_141556\ocr_context_service.py","_patch_backups\ocr_rule_v2_20260629_141556\ocr_context_service.py","ocr_context_service.py",".py","7694","0.0073","2026-06-29T14:15:56","2026-06-29T11:37:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\ocr_rule_v2_20260629_141556\ocr_service.py","_patch_backups\ocr_rule_v2_20260629_141556\ocr_service.py","ocr_service.py",".py","42489","0.0405","2026-06-29T14:15:56","2026-06-03T10:22:15","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172449\backend\app\core\config.py","_patch_backups\storage_fallback_20260629_172449\backend\app\core\config.py","config.py",".py","2381","0.0023","2026-06-29T17:24:49","2026-06-24T22:06:11","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172449\backend\app\services\filing_name_service.py","_patch_backups\storage_fallback_20260629_172449\backend\app\services\filing_name_service.py","filing_name_service.py",".py","5067","0.0048","2026-06-29T17:24:49","2026-06-24T09:10:58","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172457\backend\app\core\config.py","_patch_backups\storage_fallback_20260629_172457\backend\app\core\config.py","config.py",".py","2538","0.0024","2026-06-29T17:24:57","2026-06-29T17:24:49","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172457\backend\app\services\filing_name_service.py","_patch_backups\storage_fallback_20260629_172457\backend\app\services\filing_name_service.py","filing_name_service.py",".py","5185","0.0049","2026-06-29T17:24:57","2026-06-29T17:24:49","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172457\backend\app\services\storage_path_service.py","_patch_backups\storage_fallback_20260629_172457\backend\app\services\storage_path_service.py","storage_path_service.py",".py","3629","0.0035","2026-06-29T17:24:57","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172457\backend\scripts\audit_storage_paths.ps1","_patch_backups\storage_fallback_20260629_172457\backend\scripts\audit_storage_paths.ps1","audit_storage_paths.ps1",".ps1","2983","0.0028","2026-06-29T17:24:57","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172457\backend\scripts\start_demo_backend.ps1","_patch_backups\storage_fallback_20260629_172457\backend\scripts\start_demo_backend.ps1","start_demo_backend.ps1",".ps1","3559","0.0034","2026-06-29T17:24:57","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172457\backend\scripts\test_filing_storage.py","_patch_backups\storage_fallback_20260629_172457\backend\scripts\test_filing_storage.py","test_filing_storage.py",".py","2269","0.0022","2026-06-29T17:24:57","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172457\backend\scripts\test_ocr_api.py","_patch_backups\storage_fallback_20260629_172457\backend\scripts\test_ocr_api.py","test_ocr_api.py",".py","4607","0.0044","2026-06-29T17:24:57","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172547\backend\app\core\config.py","_patch_backups\storage_fallback_20260629_172547\backend\app\core\config.py","config.py",".py","2538","0.0024","2026-06-29T17:25:47","2026-06-29T17:24:57","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172547\backend\app\services\filing_name_service.py","_patch_backups\storage_fallback_20260629_172547\backend\app\services\filing_name_service.py","filing_name_service.py",".py","5185","0.0049","2026-06-29T17:25:47","2026-06-29T17:24:57","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172547\backend\app\services\storage_path_service.py","_patch_backups\storage_fallback_20260629_172547\backend\app\services\storage_path_service.py","storage_path_service.py",".py","3629","0.0035","2026-06-29T17:25:47","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172547\backend\scripts\audit_storage_paths.ps1","_patch_backups\storage_fallback_20260629_172547\backend\scripts\audit_storage_paths.ps1","audit_storage_paths.ps1",".ps1","2983","0.0028","2026-06-29T17:25:47","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172547\backend\scripts\start_demo_backend.ps1","_patch_backups\storage_fallback_20260629_172547\backend\scripts\start_demo_backend.ps1","start_demo_backend.ps1",".ps1","3559","0.0034","2026-06-29T17:25:47","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172547\backend\scripts\test_filing_storage.py","_patch_backups\storage_fallback_20260629_172547\backend\scripts\test_filing_storage.py","test_filing_storage.py",".py","2269","0.0022","2026-06-29T17:25:47","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172547\backend\scripts\test_ocr_api.py","_patch_backups\storage_fallback_20260629_172547\backend\scripts\test_ocr_api.py","test_ocr_api.py",".py","4607","0.0044","2026-06-29T17:25:47","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172604\backend\app\core\config.py","_patch_backups\storage_fallback_20260629_172604\backend\app\core\config.py","config.py",".py","2538","0.0024","2026-06-29T17:26:04","2026-06-29T17:25:47","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172604\backend\app\services\filing_name_service.py","_patch_backups\storage_fallback_20260629_172604\backend\app\services\filing_name_service.py","filing_name_service.py",".py","5185","0.0049","2026-06-29T17:26:04","2026-06-29T17:25:47","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172604\backend\app\services\storage_path_service.py","_patch_backups\storage_fallback_20260629_172604\backend\app\services\storage_path_service.py","storage_path_service.py",".py","3629","0.0035","2026-06-29T17:26:04","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172604\backend\scripts\audit_storage_paths.ps1","_patch_backups\storage_fallback_20260629_172604\backend\scripts\audit_storage_paths.ps1","audit_storage_paths.ps1",".ps1","2983","0.0028","2026-06-29T17:26:04","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172604\backend\scripts\start_demo_backend.ps1","_patch_backups\storage_fallback_20260629_172604\backend\scripts\start_demo_backend.ps1","start_demo_backend.ps1",".ps1","3559","0.0034","2026-06-29T17:26:04","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172604\backend\scripts\test_filing_storage.py","_patch_backups\storage_fallback_20260629_172604\backend\scripts\test_filing_storage.py","test_filing_storage.py",".py","2269","0.0022","2026-06-29T17:26:04","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172604\backend\scripts\test_ocr_api.py","_patch_backups\storage_fallback_20260629_172604\backend\scripts\test_ocr_api.py","test_ocr_api.py",".py","4607","0.0044","2026-06-29T17:26:04","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172618\backend\app\core\config.py","_patch_backups\storage_fallback_20260629_172618\backend\app\core\config.py","config.py",".py","2538","0.0024","2026-06-29T17:26:18","2026-06-29T17:26:04","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172618\backend\app\services\filing_name_service.py","_patch_backups\storage_fallback_20260629_172618\backend\app\services\filing_name_service.py","filing_name_service.py",".py","5185","0.0049","2026-06-29T17:26:18","2026-06-29T17:26:04","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172618\backend\app\services\storage_path_service.py","_patch_backups\storage_fallback_20260629_172618\backend\app\services\storage_path_service.py","storage_path_service.py",".py","3629","0.0035","2026-06-29T17:26:18","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172618\backend\scripts\audit_storage_paths.ps1","_patch_backups\storage_fallback_20260629_172618\backend\scripts\audit_storage_paths.ps1","audit_storage_paths.ps1",".ps1","2983","0.0028","2026-06-29T17:26:18","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172618\backend\scripts\start_demo_backend.ps1","_patch_backups\storage_fallback_20260629_172618\backend\scripts\start_demo_backend.ps1","start_demo_backend.ps1",".ps1","3559","0.0034","2026-06-29T17:26:18","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172618\backend\scripts\test_filing_storage.py","_patch_backups\storage_fallback_20260629_172618\backend\scripts\test_filing_storage.py","test_filing_storage.py",".py","2269","0.0022","2026-06-29T17:26:18","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\storage_fallback_20260629_172618\backend\scripts\test_ocr_api.py","_patch_backups\storage_fallback_20260629_172618\backend\scripts\test_ocr_api.py","test_ocr_api.py",".py","4607","0.0044","2026-06-29T17:26:18","2026-06-29T17:24:40","SOURCE_OR_CONFIG"
"PROJECT","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web","C:\Users\user\OneDrive\바탕 화면\한재광\회사SW\DT준전문가교육\DLAB\SW Project\halal_web\_patch_backups\synthetic_scan_generator_20260728_172920\backend\scripts\ml_data_augmentation\01_make_synthetic_scan_pdfs.py","_patch_backups\synthetic_scan_generator_20260728_172920\backend\scripts\ml_data_augmentation\01_make_synthetic_scan_pdfs.py","01_make_synthetic_scan_pdfs.py",".py","19814","0.0189","2026-07-28T17:29:20","2026-07-28T17:27:15","SOURCE_OR_CONFIG"
